id_producto,linea,nombre,principios_activos,indicaciones,posologia,presentaciones,estado
prod_304,Orquídeas,Orquídea aurora,Epidendrum fragans,Incrementa el sentido de pureza y de búsqueda de ésta; Purifica y limpia niveles sutiles bloqueados en el aura.,,Spray oral; Gotas,activo
prod_305,Orquídeas,Orquídea autoconocimiento,Paphiopedilum insigne,Nos permite profundizar en nosotros mismos; estimulando la búsqueda interna.,,Spray oral; Gotas,activo
prod_306,Orquídeas,Orquídea canalización,Oncidium incurvum,Ayuda a comprender y canalizar informaciones y energías de otros niveles de vibración.,,Spray oral; Gotas,activo
prod_307,Orquídeas,Orquídea corazón,Laeliocattleya hybr.,Trabaja el egoísmo y los miedos permitiendo una apertura a la generosidad y el amor; Permite liberar tensiones reprimidas.,,Spray oral; Gotas,activo
prod_308,Orquídeas,Orquídea color,Oncidium lanceanum,Nos permite ser nosotros mismos en alegría de la nuestra vida; dejando partir nuestros pensamientos grises y tristes.,,Spray oral; Gotas,activo
prod_309,Orquídeas,Orquídea chocolate,Stanhopea wardii,Permite contemplar la vida con buen sentido del humor; Flexibiliza las actitudes y los patrones de pensamientos dogmáticos.,,Spray oral; Gotas,activo
prod_310,Orquídeas,Orquídea comunicación con los ángeles,Epidendrum secundum,Permite estar abiertos al entendimiento de otras dimensiones de la energía; de la luz y del reino angélico.,,Spray oral; Gotas,activo
prod_311,Orquídeas,Orquídea conexión cósmica,Cattleya warscewiczii,Sirve para aprender a dar y recibir lo que obtenemos de la abundancia del cosmos; Crea una conexión entre el Cosmos; el Hombre y la Tierra.,,Spray oral; Gotas,activo
prod_312,Orquídeas,Orquídea coordinación,Cymbidium lowianum,Favorece la coordinación y el equilibrio psico-físico; estimula la búsqueda de la salud y el equilibrio orgánico.,,Spray oral; Gotas,activo
prod_313,Orquídeas,Orquídea deva,Epidendrum prismatocarpum,Nos conecta con una mayor conciencia de la naturaleza y el reino vegetal y aumenta la sensibilidad hacia las energías sutiles que habitan en ella.,,Spray oral; Gotas,activo
prod_314,Orquídeas,Orquídea entusiasmo,Vanda coerulea,Devuelve la alegría y el sentido profundo de entusiasmo; Para el decaimiento anímico y la tristeza.,,Spray oral; Gotas,activo
prod_315,Orquídeas,Orquídea inspiración,Cattleya trianae,Estimula la inspiración y la capacidad creativa sublimándolos para integrarlo a lo cotidiano.,,Spray oral; Gotas,activo
prod_316,Orquídeas,Orquídea ser superior,Laeliocattleya anceps clara,Purifica y abre nuestros chakras superiores; Estimula la posibilidad de entrar en contacto con el mundo invisible.,,Spray oral; Gotas,activo
prod_317,Orquídeas,Orquídea vidas pasadas,Paphiopedilum harrisianum,Estimula nuestra memoria ancestral; De utilidad en trabajo de regresión.,,Spray oral; Gotas,activo
prod_318,Orquídeas,Orquídea venus,Anguloa cliftonii,Incrementa el sentido de lo femenino y receptivo en la personalidad sacando a flote virtudes como la ternura y la dulzura.,,Spray oral; Gotas,activo
prod_319,Orquídeas,Orquídea solar,Cymbidium,Permitiendo un contacto con la energía solar; equilibra el ego y abre el plexo solar.,,Spray oral; Gotas,activo
prod_320,Orquídeas,Centro de la tierra,Amazonas,Desarrolla un lazo de unión con el centro de la tierra; lo que nos permite una mejor comprensión de nuestro planeta y de todos los demás reinos de la naturaleza.,,Spray oral; Gotas,activo
prod_321,Sistema floral australiano,Angelsword,Angelsword,Para aquellos que dudan de las verdades espirituales y están confusos; No debe ser usado por largos periodos de tiempo.,,Spray oral; Gotas,activo
prod_322,Sistema floral australiano,Alpine mint bush,Alpine mint bush,Para el exceso de responsabilidad; para los que dan demasiado emocionalmente de sí mismos; Para el cansancio mental y emocional.,,Spray oral; Gotas,activo
prod_323,Sistema floral australiano,Autumn leaves,Autumn leaves,Autumn Leaves nos permite escuchar ver y sentir comunicaciones desde el otro lado y estar abiertos a esa guía y comunicación; También enfatiza el sentido de dejarse ir y seguir adelante de una forma muy profunda; Esta esencia facilita la transición del paso del plano físico al mundo espiritual.,,Spray oral; Gotas,activo
prod_324,Sistema floral australiano,Banksia robur,Banksia robur,Para el desaliento; frustración; abatimiento y desinterés; Aporta energía; interés y disfrute de la vida.,,Spray oral; Gotas,activo
prod_325,Sistema floral australiano,Bauhinia (lysiphyllum cunninghamii),Bauhinia; Lysiphyllum cunninghamii,Resistencia al cambio; rigidez; disgusto para aceptar nuevas ideas y conceptos; Desarrolla la capacidad de aceptación y apertura mental ante lo diferente.,,Spray oral; Gotas,activo
prod_326,Sistema floral australiano,Billy goat plum (planchonia careya),Billy goat plum; Planchonia careya,Aporta disfrute del placer sexual; aceptación del cuerpo físico; Para individuos con sentimientos de rechazo y asco hacia el sexo.,,Spray oral; Gotas,activo
prod_327,Sistema floral australiano,Black eyed susan (tetratheca ericifolia),Black eyed susan; Tetratheca ericifolia,Aporta paz interior; quietud; Ideal ante el estrés; Trabaja el cansancio; colapso nervioso; colesterol alto; cólicos.,,Spray oral; Gotas,activo
prod_328,Sistema floral australiano,Bluebell (wahlenbergia species),Bluebell; Wahlenbergia species,Abre el corazón; permite compartir con alegrías; miedo a la carencia efectiva; Para individuos avaros y posesivos.,,Spray oral; Gotas,activo
prod_329,Sistema floral australiano,Boab,Boab,Limpia los patrones familiares negativos a nivel emocional y mental que han pasado de generación en generación; Esta esencia puede tener acceso y limpiar aquellos patrones muy interiores y toda las creencias limitantes relacionadas; Es muy benéfica para ayudar a las víctimas de abuso o prejuicio; También puede ayudar a limpiar líneas de karma negativo entre personas.^Cuando se usa en spray puede ser muy efectiva para limpiar energías negativas; especialmente cuando está combinada con Fringed Violet; Angelsword y Lichen; Boab puede ayudar a romper las cadenas que han estado rodeando la conciencia humana por miles de años.,,Spray oral; Gotas,activo
prod_330,Sistema floral australiano,Boronia (boronia ledifolia),Boronia; Boronia ledifolia,Aporta calma mental; serenidad; claridad de mente y pensamiento; En cuadros de ideas obsesivas y fijas; Ayuda a controlar la rumiación mental,,Spray oral; Gotas,activo
prod_331,Sistema floral australiano,Bottlebrush,Callistemon linearis,Para los grandes cambios en la vida; pubertad; jubilación; embarazo; Aferrarse al pasado y a los viejos hábitos.,,Spray oral; Gotas,activo
prod_332,Sistema floral australiano,Bush fucshia,Epacris longiflora,Ideal para toda dificultad en el aprendizaje; Equilibra los hemisferios derecho-izquierdo; Dislexia; tartamudez; epilepsia.,,Spray oral; Gotas,activo
prod_333,Sistema floral australiano,Bush gardenia,Gardenia megasperma,Renueva el interés por la pareja; mejorando la comunicación con las personas más cercanas.,,Spray oral; Gotas,activo
prod_334,Sistema floral australiano,Bush iris,Patersonia longifolia,Para el materialismo; ateísmo; adicción; vida disipada; Aporta entendimiento de las cosas más allá de lo material.,,Spray oral; Gotas,activo
prod_335,Sistema floral australiano,Christmas bell,Christmas bell,Este remedio ayuda a tener maestría en el plano físico y en la administración de las posesiones; También es muy benéfico para cualquier persona que tenga una sensación de carencia.,,Spray oral; Gotas,activo
prod_336,Sistema floral australiano,Crowea,Crowea saligna,Aporta paz; calma; equilibra y centra al individuo; Elimina la ansiedad y la excesiva preocupación; Para el que se preocupa por no sentirse muy bien.,,Spray oral; Gotas,activo
prod_337,Sistema floral australiano,Dagger hakea,Hakea teretifolia,Para dejar los resentimiento ante los familiares; amigos íntimos; amantes; Perdón y expresión abierta del sentimiento.,,Spray oral; Gotas,activo
prod_338,Sistema floral australiano,Dog rose,Bauera rubioides,Para personas miedosas; tímidas; inseguras; Para miedos cotidianos; aporta confianza; coraje; creer en uno mismo.,,Spray oral; Gotas,activo
prod_339,Sistema floral australiano,Dog rose of the wild forces,Dog rose of the wild forces,Incrementa el autocontrol y la capacidad de tomar contacto con el inconsciente; En cuadros de psicosis; desórdenes psicosomáticos.,,Spray oral; Gotas,activo
prod_340,Sistema floral australiano,Five corners,Styphelia triflora,Para la baja autoestima; disgusto de sí mismo; brinda amor y auto aceptación; gozar de la propia belleza.,,Spray oral; Gotas,activo
prod_341,Sistema floral australiano,Flannel flower (actinotus helianthi),Actinotus helianthi,Aporta gentileza y sensibilidad en la caricia; experimentar con el gozo de tocar; alegría en la actividad física; sensualidad.,,Spray oral; Gotas,activo
prod_342,Sistema floral australiano,Freshwater mangrove,Freshwater mangrove,La calidad sanadora de esta esencia es la de liberar y sanar los prejuicios mentales; permitiendo que el corazón se abra sin prejuzgar; Para aquellos que mentalmente rechazan o han decidido mentalmente acerca de algo sin haberlo experimentado nunca.,,Spray oral; Gotas,activo
prod_343,Sistema floral australiano,Fringed violet (thysanotus tuberosus),Thysanotus tuberosus,Elimina los efectos de traumas viejos o recientes; genera protección psíquica.,,Spray oral; Gotas,activo
prod_344,Sistema floral australiano,Gymea lily,Gymea lily,Este remedio es para la arrogancia y el orgullo excesivos y ayuda a encontrar humildad; Alcanza la energía de la arrogancia y la transforma para permitir utilizarla para alcanzar grandes alturas; También es benéfico para gente cuya personalidad es muy intensa o extrovertida; o aquellos que son dominantes; demandan demasiado y son muy carismáticos.,,Spray oral; Gotas,activo
prod_345,Sistema floral australiano,Grey spider flower (grevillea buxifolia),Grevillea buxifolia,Da fe y coraje; bueno ante el pánico; Para los miedos a lo sobrenatural y ataque psíquico; terror; pánico; desesperanza; sensación de ahogo y tensión.,,Spray oral; Gotas,activo
prod_346,Sistema floral australiano,Green essence,Green essence,Es usado para armonizar cualquier levadura; moho o parásito a la misma vibración de nuestro cuerpo; También puede ser usada para ducharse en caso necesario; al mismo tiempo que se toma internamente.,Tomar por vía oral por lo menos por dos semanas; 5 gotas 3 veces al día antes de las comidas. Tópico: Coloque 7 gotas en una vasija de agua; rocíelo en el área afectada y déjelo secar; por la mañana y por la noche por dos semanas.,Spray oral; Gotas,activo
prod_347,Sistema floral australiano,Green spider orchid,Green spider orchid,Orquídea que provoca estados alterados de conciencia; Ayuda a las personas que realizan prácticas espirituales; No debe usarse en personas inestables; Bueno para tratar fobias.,,Spray oral; Gotas,activo
prod_348,Sistema floral australiano,Hibbertia (hibbertia pedunculata),Hibbertia pedunculata,Para la excesiva auto disciplina; adquisición de conocimiento; fanatismo; Aceptación de sí mismo sin querer ser superiores a otros.,,Spray oral; Gotas,activo
prod_349,Sistema floral australiano,Illawarra flame tree (brachychiton acerifolius),Brachychiton acerifolius,Para el que sufre al sentirse rechazado; Miedo a la responsabilidad; Auto aprobación; auto confianza y fuerza interior.,,Spray oral; Gotas,activo
prod_350,Sistema floral australiano,Isopogon (isopogon anethifolius),Isopogon anethifolius,Para la falta de memoria; ayuda a superar la incapacidad de aprender de la experiencia pasada; Personalidad testaruda y controladora.,,Spray oral; Gotas,activo
prod_351,Sistema floral australiano,Jacaranda,Jacaranda mimosaefolia,Para los individuos dispersos; cambiantes; vacilantes; sin metas; acelerados; Aporta capacidad de decisión y rapidez mental.,,Spray oral; Gotas,activo
prod_352,Sistema floral australiano,Kangaroo paw,Anigozanthos manglesii,Socialmente inmaduro; torpe; poco sensible a las necesidades de los demás; Estimula las habilidades sociales.,,Spray oral; Gotas,activo
prod_353,Sistema floral australiano,Kapok bush,Cochlospermum fraseri,Baja tolerancia a la frustración; Se desanima fácilmente; Resignado; desalentado y apático; Da persistencia.,,Spray oral; Gotas,activo
prod_354,Sistema floral australiano,Lichen,Lichen,Se utiliza principalmente para ayudar en el proceso de la muerte o en transiciones significativas de la vida; Sirve para dar serenidad; conciencia y coraje al dejar ir el plano físico; ayudando a la separación entre lo físico y lo etérico.,,Spray oral; Gotas,activo
prod_355,Sistema floral australiano,Little flannel flower,Actinotus minor,Para los que niegan el niño interior; adultos serios; niños que han crecido demasiado rápidos; Aporta alegría; simpatía y espontaneidad.,,Spray oral; Gotas,activo
prod_356,Sistema floral australiano,Macrocarpa,Eucalyptus macrocarpa,Para el cansancio y extremo agotamiento; Fortalece el sistema inmune; Equilibra las glándulas suprarrenales; poderosa ante el estrés; fuerza y vitalidad.,,Spray oral; Gotas,activo
prod_357,Sistema floral australiano,Monga waratah,Monga waratah,Esta esencia ayuda a encontrar fuerza interior; Trata la codependencia; falta de poder personal y adicciones; Ayuda a reclamar nuestro espíritu y salir de situaciones de dependencia extrema.,,Spray oral; Gotas,activo
prod_358,Sistema floral australiano,Mountain devil,Lambertia formosa,Para el amor incondicional; perdón y felicidad; Desarrolla la generosidad; el dar y el compartir; Para la ira; odio; rencor; celos.,,Spray oral; Gotas,activo
prod_359,Sistema floral australiano,Mint bush,Mint bush,Para las personas que se sienten a prueba o en grandes problemas; Bueno ante trastornos en el sistema óseo.,,Spray oral; Gotas,activo
prod_360,Sistema floral australiano,Mulla mulla,Ptilotus atripifolius,Para el temor al fuego; llamas y objetos calientes; Para los que están expuestos a rayos x o trabajan con medicina nuclear.,,Spray oral; Gotas,activo
prod_361,Sistema floral australiano,Old man banksia (banksia serrata),Banksia serrata,Para el hipotiroidismo; incremento la energía; entusiasmo; disfrute e interés por la vida.,,Spray oral; Gotas,activo
prod_362,Sistema floral australiano,Paw paw (carica papaya),Carica papaya,Asimilación e integración de nuevas ideas; Mejora el acceso al ser superior para la resolución de problemas; Halitosis; Hipoglucemia; Nauseas; Resfrío; Gripa.,,Spray oral; Gotas,activo
prod_363,Sistema floral australiano,Pink mulla mulla,Pink mulla mulla,Para las personas dominadas por un miedo a sentirse herida; escudándose en la crítica e hiriendo a los demás; Actúa en problemas visuales; obesidad; rigidez corporal.,,Spray oral; Gotas,activo
prod_364,Sistema floral australiano,Peach flowered tea tree (leptospermum squarrosum),Leptospermum squarrosum,Para individuos hipocondríacos e inestables emocionalmente; Equilibra el páncreas; Humor cambiante y falta de compromiso.,,Spray oral; Gotas,activo
prod_365,Sistema floral australiano,Philotheca (philotheca salsolifolia),Philotheca salsolifolia,Para poder aceptar la alabanza; el reconocimiento y el amor; Nos libera del temor a sobresalir; Timidez; Inseguridad.,,Spray oral; Gotas,activo
prod_366,Sistema floral australiano,Pink flannel flower,Pink flannel flower,Ayuda a alcanzar un estado de gratitud por todos los aspectos de nuestras vidas; Especialmente indicada para bebés en el seno materno para mantener el chakra corazón abierto ante la densidad de la realidad terrestre.,,Spray oral; Gotas,activo
prod_367,Sistema floral australiano,Red grevillea (grevillea speciosa),Grevillea speciosa,Para la dependencia de otros; aporta fuerza para separarse de las otras personas desagradables; Da coraje; Nos permite aprender a ser independiente.,,Spray oral; Gotas,activo
prod_368,Sistema floral australiano,Red helmet orchid (corybas dilatatus),Corybas dilatatus,Rebeldes; egoísta; problemas con la figura de la autoridad proveniente de una mala relación con el propio padre; Ayuda a crear vínculos con sus hijos; sensibilidad y respeto.,,Spray oral; Gotas,activo
prod_369,Sistema floral australiano,Red lily (nelumbo nucifera),Nelumbo nucifera,Incrementa la concentración; para dejar de soñar despiertos; Usarse en mayores de 20 años.,,Spray oral; Gotas,activo
prod_370,Sistema floral australiano,Red suva frangipani,Red suva frangipani,Trata la gran intensidad emocional; dificultad y dureza cuando una relación está terminando o atravesando un periodo duro; Para el dolor inicial y la tristeza de la pérdida de un ser querido.,,Spray oral; Gotas,activo
prod_371,Sistema floral australiano,Rough bluebell,Rough bluebell,Libera toxinas; cura psicopatías; y perversiones en personas crueles.,,Spray oral; Gotas,activo
prod_372,Sistema floral australiano,She oak,Casuarina glauca,Para el síndrome premenstrual; desequilibrio hormonal femenino; incremento la fertilidad; embarazo y equilibrio hormonal.,,Spray oral; Gotas,activo
prod_373,Sistema floral australiano,Sydney rose,Sydney rose,Sirve para ayudar a quienes se sienten separados; abandonados o solos; promoviendo una sensación de unidad; Supera el aislamiento y conecta con el amor incondicional.,,Spray oral; Gotas,activo
prod_374,Sistema floral australiano,Silver princess,Eucalyptus caesia,Para la falta de propósito en la vida; Incrementa la motivación; dirección y propósito de la vida.,,Spray oral; Gotas,activo
prod_375,Sistema floral australiano,Slender rice flower,Pimelea linifolia,Para el racismo y la estrechez de pensamiento; Son individuos rígidos en sus ideas y convicciones; Establece la cooperación grupal.,,Spray oral; Gotas,activo
prod_376,Sistema floral australiano,Southern cross,Xanthosia rotundifolia,Genera una actividad positiva; ayuda a asumir responsabilidades de nuestras situaciones; Para el que tiende a sentirse víctima.,,Spray oral; Gotas,activo
prod_377,Sistema floral australiano,Spinifex,Triodia species,Limpiador; desintoxicante; antibacteriano y sellador del cuerpo etérico; Para problemas de la piel.,,Spray oral; Gotas,activo
prod_378,Sistema floral australiano,Sturt desert pea,Clianthus formosus,Desvanece la tristeza; dejar ir; motiva y energiza; ante un dolor profundo emocional.,,Spray oral; Gotas,activo
prod_379,Sistema floral australiano,Sturt desert rose,Gossypium sturtianum,Para la culpa; baja autoestima; como consecuencias de hechos del pasado; Individuos fácilmente influenciables.,,Spray oral; Gotas,activo
prod_380,Sistema floral australiano,Sundew,Drosera spathulata,Incrementa la concentración y la vivencia del presente; Recomendable para menores de 30 años.,,Spray oral; Gotas,activo
prod_381,Sistema floral australiano,Sunshine wattle,Acacia terminalis,Para el que está anclado en el pasado y tiene expectativas sombrías del futuro; Genera optimismo.,,Spray oral; Gotas,activo
prod_382,Sistema floral australiano,Tall yellow top,Senecio magnificus,Para la soledad y el aislamiento; Incrementa el sentido de pertenencia.,,Spray oral; Gotas,activo
prod_383,Sistema floral australiano,Tall mulla mulla,Tall mulla mulla,Para la soledad interior; Problemas circulatorios; infartos; arteriosclerosis; várices; y antihistamínico.,,Spray oral; Gotas,activo
prod_384,Sistema floral australiano,Turkey bush,Turkey bush,Incrementa la inspiración creativa; promueve la confianza artística.,,Spray oral; Gotas,activo
prod_385,Sistema floral australiano,Wedding bush,Ricinocarpus pinifolius,Para la dificultad para comprometerse con las relaciones íntimas; personales o laborales.,,Spray oral; Gotas,activo
prod_386,Sistema floral australiano,Wild potato bush,Solanum quadriloculatum,Libertad; vitalidad para moverse en la vida; Para los sentimientos de frustración; Restricción; Tristeza; Bueno en casos de glaucoma.,,Spray oral; Gotas,activo
prod_387,Sistema floral australiano,Wisteria,Wisteria,Para mujeres que se tensionan frente al sexo; y que son incapaces de disfrutarlo.,,Spray oral; Gotas,activo
prod_388,Sistema floral australiano,Waratah,Waratah,Desesperación; actitudes suicidas; incapacidad para responder a una crisis; Coraje; tenacidad; fe; adaptabilidad; habilidad de supervivencia.,,Spray oral; Gotas,activo
prod_389,Sistema floral australiano,Yellow cowslip orchid,Yellow cowslip orchid,Equilibra la glándula pituitaria; Para el crítico y que tiende a juzgar a otros.,,Spray oral; Gotas,activo
prod_390,Oligoterapia,Silicea k7 MH,Zn; Si; Cr; Fe; Fl; I; Co; Mo; Mg; Mn; P,Diátesis Básicoregenerativa,,Caja x 5 viales x 10 ml; Gotas 30 ml,activo
prod_391,Oligoterapia,Hierro k7 MH,V; Mn; Co; Cu; Fe; I,Diátesis hematopoyética,,Caja x 5 viales x 10 ml; Gotas 30 ml,activo
prod_392,Oligoterapia,Iodo k7 MH,Ni; Mg; Mn; Co; Cu; Zn; I; Fe; Se,Diátesis inmunológica,,Caja x 5 viales x 10 ml; Gotas 30 ml,activo
prod_393,Oligoterapia,Phosphorus k7 MH,Ca; Si; Mg; Fl; P; Mn,Diátesis ósea,,Caja x 5 viales x 10 ml; Gotas 30 ml,activo
prod_394,Oligoterapia,Zinc k7 MH,Zn; Mn; Co; Ni; Br; I,Diátesis endocrina,,Caja x 5 viales x 10 ml; Gotas 30 ml,activo
prod_395,Oligoterapia,Cobre k7 MH,Ca; Mg; P; Co,Diátesis neuromiovegetativa,,Caja x 5 viales x 10 ml; Gotas 30 ml,activo
prod_396,Oligoterapia,Manganeso k7 MH,Co; Mn; S; Cu; P; I,Diátesis dermoartroinfecciosa,,Caja x 5 viales x 10 ml; Gotas 30 ml,activo
prod_397,Oligoterapia,Aurum k7 MH,Bi; Cu; Au; Ag; P,Diátesis anérgica,,Caja x 5 viales x 10 ml; Gotas 30 ml,activo
prod_398,Oligoterapia,Magnesio k7 MH,Cl Mg + P (Clomag + p),Diátesis inmunoenergética,,Caja x 5 viales x 10 ml; Gotas 30 ml,activo
prod_399,Oligoterapia,Cuprum k7 MH,Mo; Mn; K; Zn; Ni; Co; Cr,Diátesis pancreodigestiva,,Caja x 5 viales x 10 ml; Gotas 30 ml,activo
prod_400,Oligoterapia,Platinum k7 MH,Boro; Calcio; Phosphorus k7 MH; Cromo; Germanio; Litio; Magnesio; Manganeso; Molibdeno; Niquel; Potasio; Fosforo; Azufre; Selenio; Iodo; Zinc (Todo en D4),Oligoterapia completa,,Caja x 5 viales x 10 ml; Gotas 30 ml,activo
prod_401,Oligoterapia,Aluminio - litio - cobalto,Aluminio; Litio; Cobalto,Neurología; psiquiatría: Problemas de memoria y Sueño.,,Gotas por 30 ml; Glóbulos x 25 g,activo
prod_402,Oligoterapia,Manganeso - cobre - cobalto,Manganeso; Cobre; Cobalto,Refuerzo inmunológico; combate la fatiga y el estrés oxidativo; Coadyudante en anemia y estados asténicos.,,Gotas por 30 ml; Glóbulos x 25 g,activo
prod_403,Oligoterapia,Manganeso - cobre,Manganeso; Cobre,Fortalece el sistema inmunológico; mejora respuestas a alergias y afecciones respiratorias.,,Gotas por 30 ml; Glóbulos x 25 g,activo
prod_404,Oligoterapia,Manganeso - cobalto,Manganeso; Cobalto,Trastornos circulatorios venosos y arteriales; Pesadez de piernas; varices; hipertensión crónica; Ansiedad y pérdida de memoria.,,Gotas por 30 ml; Glóbulos x 25 g,activo
prod_405,Oligoterapia,Magnesio - cobalto,Magnesio; Cobalto,Bloqueos digestivos y manifestaciones espasmódicas (aerofagia; hipo); Espasmos y bloqueos vasculares.,,Gotas por 30 ml; Glóbulos x 25 g,activo
prod_406,Oligoterapia,Magnesio - cobre,Magnesio; Cobre,Irritabilidad neuromuscular; Presente en todas las algias y espasmos; Infecciones e inflamaciones crónicas.,,Gotas por 30 ml; Glóbulos x 25 g,activo
prod_407,Oligoterapia,Magnesio - cobre - cobalto,Magnesio; Cobre; Cobalto,Bloqueos digestivos y manifestaciones espasmódicas; Tratamiento de la arteritis de miembros inferiores.,,Gotas por 30 ml; Glóbulos x 25 g,activo
prod_408,Oligoterapia,Cobre - oro - plata,Cobre; Oro; Plata,Fatiga global que el reposo no quita; Fenómenos depresivos; abulia y desaparición del entusiasmo; Anergia.,,Gotas por 30 ml; Glóbulos x 25 g,activo
prod_409,Oligoterapia,Zinc - niquel - cobalto,Zinc; Níquel; Cobalto,Diurético; ayuda en dietas de control de peso; Calma la ansiedad de comer.,,Gotas por 30 ml; Glóbulos x 25 g,activo
prod_410,Oligoterapia,Niquel - cobalto,Níquel; Cobalto,Difíciles digestiones de grasas; fermentaciones y estreñimiento.,,Gotas por 30 ml; Glóbulos x 25 g,activo
prod_411,Oligoterapia,Aluminio,Aluminio,Retraso intelectual leve; Disminución de la memoria; Insomnio por estrés intelectual; Regulador del sistema nervioso.,,Gotas por 30 ml; Glóbulos x 25 g,activo
prod_412,Oligoterapia,Azufre,Azufre,Disfunción Hepato-biliar; uñas y cabellos frágiles; acné; Importante detoxicante hepático y favorece la secreción biliar.,,Gotas por 30 ml; Glóbulos x 25 g,activo
prod_413,Oligoterapia,Bismuto,Bismuto,Tratamiento de Anginas; Faringitis; laringitis; otitis; sinusitis; Permite reducir el empleo de antibióticos en infecciones ORL.,,Gotas por 30 ml; Glóbulos x 25 g,activo
prod_414,Oligoterapia,Calcio,Calcio,Balancear el sistema nervioso; constituir los huesos; los dientes y llevar un óptimo nivel de coagulación de la sangre.,,Gotas por 30 ml; Glóbulos x 25 g,activo
prod_415,Oligoterapia,Cobalto,Cobalto,Componente esencial de la vitamina B12; Contribuye a reducir la presión arterial; dilatar vasos sanguíneos y fijar la glucosa en los tejidos.,,Gotas por 30 ml; Glóbulos x 25 g,activo
prod_416,Oligoterapia,Cobre,Cobre,Estimula el sistema inmunitario; Útil en procesos inflamatorios e infecciosos.,,Gotas por 30 ml; Glóbulos x 25 g,activo
prod_417,Oligoterapia,Cromo,Cromo,Potencia la acción de la insulina y favorece la entrada de glucosa a las células; Su contenido decrece con la edad.,,Gotas por 30 ml; Glóbulos x 25 g,activo
prod_418,Oligoterapia,Flúor,Flúor,Prevención de la caries dental y fortalecimiento de la estructura ósea.,,Gotas por 30 ml; Glóbulos x 25 g,activo
prod_419,Oligoterapia,Fósforo,Fósforo,Constituye huesos y dientes; proporciona reacciones energéticas y participa en la formación de proteínas.,,Gotas por 30 ml; Glóbulos x 25 g,activo
prod_420,Oligoterapia,Hierro,Hierro,Fundamental para el transporte de oxígeno en la sangre; Su carencia ocasiona fatiga y anemia.,,Gotas por 30 ml; Glóbulos x 25 g,activo
prod_421,Oligoterapia,Magnesio,Magnesio,Disminuir el deseo de los azúcares y el drenaje del agua; además actúa en la irritabilidad; cansancio; calambres y preserva la tonicidad de la piel.,,Gotas por 30 ml; Glóbulos x 25 g,activo
prod_422,Oligoterapia,Manganeso,Manganeso,Necesario para los huesos y juega un papel importante en las funciones reproductoras.,,Gotas por 30 ml; Glóbulos x 25 g,activo
prod_423,Oligoterapia,Níquel,Níquel,Potencia el crecimiento y es recomendable para combatir anemias; enfermedades infecciosas y estados carenciales.,,Gotas por 30 ml; Glóbulos x 25 g,activo
prod_424,Oligoterapia,Potasio,Potasio,Favorecer los intercambios celulares e intracelulares; Equilibrio hídrico.,,Gotas por 30 ml; Glóbulos x 25 g,activo
prod_425,Oligoterapia,Selenio,Selenio,Potentísimo antioxidante; Garantiza el buen funcionamiento de los músculos; protege el sistema cardiovascular y previene cataratas.,,Gotas por 30 ml; Glóbulos x 25 g,activo
prod_426,Oligoterapia,Silicio,Silicio,Aumenta elasticidad y resistencia de huesos; previene arteriosclerosis; retrasa el envejecimiento y equilibra el sistema nervioso.,,Gotas por 30 ml; Glóbulos x 25 g,activo
prod_427,Oligoterapia,Sodio,Sodio,Hidratar correctamente el organismo y actuar en la excitabilidad de los músculos.,,Gotas por 30 ml; Glóbulos x 25 g,activo
prod_428,Oligoterapia,Yodo,Yodo,Forma parte de las hormonas tiroideas; influye en el crecimiento y maduración; afecta piel; pelo; uñas y huesos.,,Gotas por 30 ml; Glóbulos x 25 g,activo
prod_429,Oligoterapia,Zinc,Zinc,Interviene en hormonas; crecimiento; producción de insulina; funciones psicológicas y sistema inmunitario.,,Gotas por 30 ml; Glóbulos x 25 g,activo
prod_430,Aceites esenciales,Albahaca,Aceite esencial de albahaca,Aliviar el estrés y ansiedad; mejorar concentración; Tónico digestivo; acné; picor de piel y repelente de insectos.,,Frasco de 10 ml; puros y al 20%,activo
prod_431,Aceites esenciales,Bergamota,Bergamota,Acción antiséptica; analgésica; digestiva; cicatrizante; vermífuga; sedante y expectorante; Combate el mal aliento; alivia cólicos; reduce la fiebre y elimina piojos; Útil en cistitis; fatiga mental y estrés.,,Frasco de 10 ml; puros y al 20%,activo
prod_432,Aceites esenciales,Cardamomo,Cardamomo,Aroma cálido y especiado que revitaliza el ambiente; Propiedades estimulantes y digestivas; perfectas para aliviar el estrés y la ansiedad.,,Frasco de 10 ml; puros y al 20%,activo
prod_433,Aceites esenciales,Cidrón,Cidrón,Calma la ansiedad; el estrés y el insomnio gracias a sus propiedades sedantes y relajantes; Beneficioso para el sistema digestivo; aliviando cólicos y náuseas.,,Frasco de 10 ml; puros y al 20%,activo
prod_434,Aceites esenciales,Ciprés,Ciprés,Revitaliza la circulación; alivia molestias musculares y calambres; Excelente regulador emocional; astringente y reduce el exceso de sudoración.,,Frasco de 10 ml; puros y al 20%,activo
prod_435,Aceites esenciales,Citronela,Citronela,Aceite rico en citronelol; fungicida; antiséptico e insecticida; Destaca como repelente natural de insectos; especialmente mosquitos.,,Frasco de 10 ml; puros y al 20%,activo
prod_436,Aceites esenciales,Clavo,Clavo,Rico en manganeso; potasio y calcio; Se usa para prevenir osteoporosis y anemia; Propiedades afrodisíacas; estimulantes y antivirales.,,Frasco de 10 ml; puros y al 20%,activo
